lab_id_asset,lab_name,lab_initials,lab_institution_name,lab_institution_initials,lab_social_reason,lab_city,lab_state,lab_zip_code,lab_street,lab_district,lab_address_number,lab_contact_name,lab_contact_phone,lab_email_lab,lab_website,lab_latitude,lab_longitude,lab_has_sharing,lab_sharing_type,lab_area_expertise,lab_techniques,lab_created_date,lab_about,eq_id,eq_code,eq_name,eq_brand,eq_model,eq_manufacturer,eq_situation,eq_equipment_situation,eq_replicated
4716,Laboratório Multidisciplinar de Patologia,LMP,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"O Laboratório Multidisciplinar de Patologia da Faculdade de Medicina da UnB é um laboratório de pesquisa que conta com diversos equipamentos para pesquisa básica e molecular e abrange diferentes linhas de pesquisa em cancerologia, patologia molecular e histopatologia.",,,,,,,,,
4717,Sala de Situação de Saúde,SDS,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"A Sala de Situação tem como objetivo apoiar no monitoramento, análise e definição de ações em saúde junto aos estudantes e gestores em saúde na tomada de decisão, visando ser uma referência nacional e internacional. Para o enfrentamento de cenário de crise, a SDS está fundamentada em quatro eixos: Gestão, Comunicação, Vigilância e Tecnologia da Informação.  Cada um deles é composto por equipes que atuam de forma remota e/ou presencial.",,,,,,,,,
4718,Grupo de Pesquisa Historiografia Audiovisual,GPHA,Universidade Federal de Juiz de Fora,UFJF,,Juiz de Fora,MG,,,,,,,,,,,0,,,,,"O Grupo de Pesquisa Historiografia Audiovisual objetiva levantar, investigar e divulgar a produção de filmes que apresentem como tema e objeto de reflexão a história da atividade cinematográfica no Brasil. O levantamento abrange, em um processo permanente de pesquisa, filmes documentais e ficcionais, de curta, média e longa-metragem, realizados em suportes analógico e/ou digital para circulação em cinema, vídeo, televisão e internet.",,,,,,,,,
4722,Laboratório de Guitarra e Música Popular,LGMP,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"O LGMP, vinculado ao Instituto de Artes da UnB, atua no apoio à Pesquisa, Extensão e Ensino. É o espaço de realização de atividades do Núcleo de Estudos em Música Popular, de coordenação, planejamento e execução do Projeto de Extensão Música Popular UnB e de aulas de instrumento -- Guitarra e Violão Popular. Desenvolve projetos articulados entre a graduação e a pós-graduação, interdisciplinares e interinstitucionais.",,,,,,,,,
4726,laboratório de Integração Sensorial e Movimento,LISM,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"Laboratório criado com a proposta de permear o ensino-aprendizagem do corpo discente por meio de estratégias pedagógicas respaldadas proporcionalmente na tríade ensino-pesquisa-extensão, que possibilitem o exercício da prática terapêutica e assistencial, desenvolvam o raciocínio crítico e reflexivo e, sobretudo, traduzam o cotidiano de uma assistência de qualidade e respeite os preceitos de segurança individual e coletiva.",,,,,,,,,
4727,Laboratório de Atividades de Vida Diária e Atividades Expressivas,LAVDAE,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"Laboratório criado com a proposta de permear o ensino-aprendizagem do corpo discente por meio de estratégias pedagógicas respaldadas proporcionalmente na tríade ensino-pesquisa-extensão, que possibilitem o exercício da prática terapêutica e assistencial, desenvolvam o raciocínio crítico e reflexivo e, sobretudo, traduzam o cotidiano de uma assistência de qualidade e respeite os preceitos de segurança individual e coletiva.",,,,,,,,,
4745,Laboratório de Análise de Alimentos e Bioquímica Nutricional,LAABN - GPNutMEx,Universidade Federal do Rio de Janeiro,UFRJ,,Macaé,RJ,,,,,,,,,,,0,,,,,"O Laboratório de Análise de Alimentos e Bioquímica Nutricional do Grupo de Pesquisa em Nutrição e Metabolismo do Exercício (GPNutMEx) está localizado no Polo Ajuda da Universidade Federal do Rio de Janeiro, Campus Macaé. Os projetos de pesquisa desenvolvidos neste laboratórios estão relacionados à análises químicas e cromatográficas em alimentos e análises bioquímicas em fluidos biológicos.",,,,,,,,,
4747,Laboratório de Performance Muscular,LAPM - GPNutMEx,Universidade Federal do Rio de Janeiro,UFRJ,,Macaé,RJ,,,,,,,,,,,0,,,,,"O Laboratório de Performance Muscular do Grupo de Pesquisa em Nutrição e Metabolismo do Exercício (LAPM - GPNutMEx) está localizado no Polo Ajuda da Universidade Federal do Rio de Janeiro, Campus Macaé. Os projetos de pesquisa desenvolvidos neste laboratório estão relacionados à avaliação do desempenho da força, potência e resistência muscular em humanos.",,,,,,,,,
4752,Laboratório de Metrologia Química,LabMeQui,Universidade Federal de Pelotas,UFPel,,Capão do Leão,RS,,,,,,,,,,,0,,,,,"O LabMeQui desenvolve pesquisas e ensino desde 2008 junto ao PPGQ da UFPel, focando principalmente na formação de recursos humanos, preparando profissionais qualificados para realizar todas as etapas de uma análise química, envolvendo desde amostragem, preparo de amostras, análise instrumental, tratamento e intepretação dos dados, utilizando de ferramentas estatísticas com foco na Metrologia Química e realiza estudos nos mais variados tipos de amostras e aplicações ambientais.",,,,,,,,,
4754,Laboratório de Análises Térmica e Calorimetria,LATeC,Instituto de Pesquisas da Marinha,IPQM,,Rio de Janeiro,RJ,,,,,,,,,,,1,,,,,"Laboratório do Grupo de Tecnologia de Materiais (GTM) do IPqM. Atuante no desenvolvimento e caracterização de propriedades térmicas e calorimétricas de materiais poliméricos, cerâmicos e compósitos. São realizadas também análises em materiais e substâncias energéticas, com aplicação em propelentes de foguetes e mísseis, explosivos e pirotécnicos. Além do uso intenso pela Marinha, o LATeC é bastante demandado por alunos de pós-graduação e professores de diversas Instituições de Ensino Superior.",,,,,,,,,
4755,Laboratório de Processamento de Polímeros Especiais,Micro-usina,Instituto de Pesquisas da Marinha,IPQM,,Rio de Janeiro,RJ,,,,,,,,,,,1,,,,,"Dotado de equipamentos utilizado para produção de propelentes sólidos e explosivos, bem como para tratamento de suas matérias-primas. Além da aplicação na fabricação de propelentes sólidos, a Micro-usina é dotada de capacidade de fabricação de qualquer material compósito cuja matriz polimérica seja bicomponente (como poliuretano), e também é adaptada para misturar o polímero e realizar vazamento a vácuo em moldes (capacidade de personalização).",,,,,,,,,
4756,Central Analítica,Central Analítica,Instituto de Pesquisas da Marinha,IPQM,,Rio de Janeiro,RJ,,,,,,,,,,,1,,,,,"A Central Analítica é voltada para a identificação de um composto ou investigação da composição de uma amostra, além de caracterizar propriedades mecânicas de materiais",,,,,,,,,
4765,Laboratório de Ciências Térmicas,LABCET,Instituto Federal de Santa Catarina,IFSC,,São José,SC,,,,,,,,,,,0,,,,,"Este laboratório dá suporte as disciplinas teóricas e práticas dos cursos nas áreas de refrigeração, Climatização e Telecomunicações",,,,,,,,,
4778,Laboratório de Mecânica,LabMec,Instituto Federal do Paraná,IFPR,,Curitiba,PR,,,,,,,,,,,0,,,,,"Conjunto de laboratórios da área de mecânica, incluindo usinagem convencional e CNC, processos de conformação, soldagem e fundição, manutenção mecânica, metrologia mecânica e análise de materiais.",,,,,,,,,
4784,Laboratório de Extensão em Microbiologia Clínica,LEMC,Universidade Federal da Bahia,UFBA,,Salvador,BA,,,,,,,,,,,0,,,,,"Laboratório de Microbiologia Clínica voltado ao diagnóstico clínico, bem como para o desenvolvimento de atividades de ensino e pesquisa, dando suporte a projetos de alunos de mestrado e doutorado,",,,,,,,,,
4785,Multiuso de Microbiologia,MultiMicro,Universidade Federal da Bahia,UFBA,,Salvador,BA,,,,,,,,,,,0,,,,,"Laboratório de Microbiologia destinado a execução de aulas práticas de Microbiologia tanto para a graduação, para a pós-graduação, quanto como apoio para a realização de projetos de pesquisa",,,,,,,,,
4786,Laboratório Multiuso Biológicas,MultiBiológicas,Universidade Federal da Bahia,UFBA,,Salvador,BA,,,,,,,,,,,0,,,,,"Laboratório destinado a realização da aulas e projeto de pesquisa na área da Hematologia, Citologia, Parasitologia, Imunologia dentre outras",,,,,,,,,
4787,Laboratório Multiuso Físico Químico,MultiFQ,Universidade Federal da Bahia,UFBA,,Salvador,BA,,,,,,,,,,,0,,,,,"Laboratório destinado a análises químicas, farmacológicas e bromatológicas, tanto para as atividades de ensino quanto pesquisa.",,,,,,,,,
4788,Laboratório Multiuso de Análises Instrumental,MultiAnInst,Universidade Federal da Bahia,UFBA,,Salvador,BA,,,,,,,,,,,0,,,,,Laboratório destinado a auxiliar na execução de aulas práticas e a projetos de pesquisa,,,,,,,,,
4789,Laboratório de Modelagem Preditiva,LaMP-UnB,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"O laboratório de modelagem preditiva foca no desenvolvimento, utilização e diagnóstico de modelos preditivos aplicados a dados de diferentes áreas, como saúde, comércio, serviços, indústria e mercado financeiro.",,,,,,,,,
4791,Laboratório Interinstitucional de e-Astronomia,LIneA,Associação Laboratório Interinstitucional de e-Astronomia,LIneA,,Petrópolis,RJ,,,,,,,,,,,0,,,,,"É um laboratório multi-usuário criado com a finalidade de dar suporte à participação brasileira em levantamentos astronômicos gerando grandes volumes de dados. Para alcançar os objetivos científicos destes projetos, o LIneA gerencia toda uma infraestrutura de armazenamento, processamento, análise e distribuição de dados astronômicos. Recentemente, o LIneA soi selecionado par ser um dos centros de uma rede internacional para armazenar e processar dados do projeto Legacy Survey of Space and Time a",,,,,,,,,
4792,Laboratório da Clínica Médica de Equinos - UFPel,LAB-Equinos,Universidade Federal de Pelotas,UFPel,,Capão do Leão,RS,,,,,,,,,,,0,,,,,"Laboratório da Clínica Médica de Equinos - UFPel está situado no Departamento de Clínicas Veterinária da Faculdade de Veterinária da UFPel. Tem como objetivo principal as atividades de Pesquisa vinculadas ao Programa de Pós-Graduação em Veterinária da UFPel. Dentro dessa rotina possibilita atividades de ensino na pós-graduação, residência e graduação em veterinária. Possibilita ainda a prestação de serviço vinculados aos Projeto de Extensão junto ao Hospital de Clínicas Veterinária da UFPel.",,,,,,,,,
4793,Laboratório de Biopolímeros e Nanotecnologia em Alimentos,BioNano,Universidade Federal de Pelotas,UFPel,,Capão do Leão,RS,,,,,,,,,,,1,,,,,"O Laboratório de Biopolímeros e Nanotecnologia em Alimentos (BioNano), coordenado pelo Prof. Alvaro R. G. Dias e pela Profa Elessandra Zavareze, faz parte do Centro de Inovação em Sistemas Agroalimentares (CISAS) da Universidade Federal de Pelotas. Este Laboratório é multiusuário com agendamento on line https://wp.ufpel.edu.br/bionano/, sendo desenvolvidas pesquisas na área de biopolímeros, nanotecnologia aplicada em alimentos e áreas correlatas e técnicas cromatográficas.",,,,,,,,,
4795,Laboratório de Microbiologia,LAMICRO,Universidade Federal de Pelotas,UFPel,,Pelotas,RS,,,,,,,,,,,0,,,,,"O LAMICRO possui equipe técnica especializada e estrutura para identificação bacteriana e fúngica, e ensaios antimicrobianos de novos fármacos e biomateriais. Dentre os equipamentos disponíveis, destacam-se: espetrofotômetro UV-Vis, um sistema de identificação microbiana automatizado. Adicionalmente, encontra-se em funcionamento um sistema complexo para crescimento de biofilmes e simulações intrabucais do tipo “boca artificial”.",,,,,,,,,
4796,Grupo de Tecnologias Aplicadas em Materiais Avançados,Novonano,Universidade Federal de Pelotas,UFPel,,Pelotas,RS,,,,,,,,,,,0,,,,,"O Grupo de Pesquisa Novonano, é formado por um conjunto de
pesquisadores Membros, institucionalmente vinculados ao Centro de
Desenvolvimento Tecnológico (CDTec), do curso de Engenharia de Materiais
da Universidade Federal de Pelotas (UFPel).
São desenvolvidas diversas atividades pelo Grupo ao longo do ano, dentre elas
cursos ministrados por integrantes devidamente capacitados do Grupo para
melhor orientar os demais integrantes do grupo, bem como demais membros
da comunidade acadêmica (em função",,,,,,,,,
4799,Laboratório de Análise de Alimentos,LAA,Instituto Federal do Paraná,IFPR,,Palmas,PR,,,,,,,,,,,0,,,,,"O LAA está equipado para análises de alimentos em geral, contando com equipamentos básicos e modernos para a realização das atividades de pesquisa, desenvolvimento e controle de qualidade do setor alimentício.",,,,,,,,,
4800,Central Multiusuária Geral – Complexo de Laboratórios e Administrativo,C-LABMU Central,Universidade Estadual de Ponta Grossa,UEPG,,Ponta Grossa,PR,,,,,,,,,,,0,,,,,"A Central Multiusuária Geral da UEPG – Complexo de Laboratórios e Administrativo, está diretamente ligado a Pró-Reitoria de Pesquisa e Pós-Graduação (PROPESP), com Comissão de Usuários ligada aos Programas de Pós-Graduação ""Stricto Sensu"" e sob a coordenação de um pesquisador. O local tem ampla estrutura de pessoal especializado e equipamentos de médio e grande portes para otimizar as atividades pesquisa, inovação e prestação de serviços.",,,,,,,,,
4802,Laboratório de Pesquisa em Usinagem,LAUS,Pontifícia Universidade Católica do Paraná,PUC-PR,,Curitiba,PR,,,,,,,,,,,0,,,,,"O laboratório de Pesquisa em Usinagem - LAUS foi fundado em 1997 e, desde então,  desenvolve atividades de extensão, e de ensino e pesquisa  sobre os processos convencionais de usinagem, não-convencionais de usinagem (Eletroerosão por Penetração e a Fio) e, desde 2013, sobre manufatura aditiva (SLS- Selective Laser Sintering) em nível de mestrado e doutorado. O LAUS mantém  interação com o setor industrial, além parcerias em projetos conjuntos de pesquisa com IES brasileiras e estrangeiras",,,,,,,,,
4807,Laboratório de Farmacotécnica,Farmacotécnica,Instituto Federal do Paraná,IFPR,,Palmas,PR,,,,,,,,,,,0,,,,,Laboratório de análise e preparo de materiais farmacotécnicos. Parque de equipamentos básicos para o acompanhamento e desenvolvimento de aulas práticas e ensaios diversos para o P&D.,,,,,,,,,
4809,Laboratório de Engenharia de Reabilitação,LER,Pontifícia Universidade Católica do Paraná,PUC-PR,,Curitiba,PR,,,,,,,,,,,0,,,,,"Pesquisa, Desenvolvimento e Inovação em reabilitação terapêutica e funcional de pessoas com deficiências e de tecnologia assistiva, visando o fornecimento  de produtos ou serviços clínicos e tecnológicos voltados ao atendimento das necessidades de pessoas com deficiências sensoriais e/ou neuromotoras e/ou de comunicação, visando sua autonomia, independência, qualidade de vida e inclusão social.",,,,,,,,,
4811,Laboratório de Inteligência Artificial e Algoritmos,LIAA,Universidade Federal de Santa Catarina,UFSC,,Florianópolis,SC,,,,,,,,,,,0,,,,,"Localizado no 5o andar do Departamento de Informática e Estatística da Universidade Federal de Santa Catarina, o LIAA atua nas áreas de Inteligência Artificial, Teoria da Computação, Algoritmos de Otimização, Reconhecimento de Padrões, Visão Computacional e Computação Quântica. desenvolvendo pesquisas básicas e aplicadas nestas áreas.",,,,,,,,,
4840,Centro de Síntese e Análise de Materiais Avançados,CSAMA,Universidade do Estado do Rio Grande do Norte,UERN,,Mossoró,RN,,,,,,,,,,,1,,,,,"O CSAMA promove P&D nas áreas de transformação mineral, nanociência e nanotecnologia com o desenvolvimento de novas rotas de síntese de diversos materiais. Os materiais preparados ou recebidos são estudados e analisados por diversos equipamentos e técnicas instaladas, como: caracterização morfológica, estrutural, térmica, magnética e elétrica. Os equipamentos disponíveis possuem caráter multiusuário atendendo a solicitação de pesquisadores da UERN e de outras IES e indústrias da região.",,,,,,,,,
4855,Laboratório de Eletrônica Orgânica,LEO,Universidade Federal de Juiz de Fora,UFJF,,Juiz de Fora,MG,,,,,,,,,,,0,,,,,"É um laboratório de 80m2 e é subdividido em três salas: (i) Sala de Preparo de amostras, (ii) Sala de caracterização de amostras e dispositivos e (iii) Sala de deposição. Conta com um sistema de última geração para produção e caracterização de amostras e dispositivos opto-eletrônicos orgânicos em ambiente inerte controlado por glove boxes da empresa MBRAUN Incorporated. O sistema vem equipado com várias técnicas de deposição de filmes finos.",,,,,,,,,
4884,Centro de caracterização em nanotecnologia para materiais e catálise,CENANO,Instituto Nacional de Tecnologia,INT,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"O CENANO atende demandas de órgãos governamentais, instituições de ensino e empresas privadas e estatais. Os projetos de desenvolvimento e inovação na esfera deste laboratório  possuem ação transversal e atuam em temas como  saúde, meio ambiente e energia (tradicionais e renováveis). Possui uma infraestrutura de alta tecnologia como microscópios (MEV, FEG, FIB e MET) e espectrômetros (XPS), O CENANO integra o SisNano, na categoria de Laboratório Estratégico, com foco em nanotecnologia e outras.",,,,,,,,,
4891,Laboratório de Motricidade Humana,LaMH,Pontifícia Universidade Católica do Paraná,PUC-PR,,Curitiba,PR,,,,,,,,,,,0,,,,,"O Laboratório de Motricidade Humana (LaMH) teve seu início em 2013 com o objetivo de ser um laboratório modelo em pesquisa aplicada aos aspectos neuromusculares e da performance do movimento humano.
As instalações do LaMH foram desenvolvidas para oferecer um alto padrão de qualidade na obtenção das características intrínsecas da motricidade, como marcha, corrida, manutenção da postura ereta e perturbações do equilíbrio.",,,,,,,,,
4930,Laboratório de Microssonda Eletrônica,LME-IG,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,Laboratório para análises químicas em microsuperf[icies de substâncias sólidas. Dedica-se principalmente à análise de minerais.,,,,,,,,,
4960,Laboratório de Farmacologia da Dor e da Inflamação,LaFDI,Universidade Federal do Rio de Janeiro,UFRJ,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"Trabalha com pesquisa em modelos pré-clinicos estabelecidos nas áreas de dor, inflamação e câncer, fazendo pesquisa sobre novas moléculas sintetizadas que podem a vir ter potencial para ser protótipo de fármacos. Utiliza modelos de colite ulcerativa, síndrome de Crohn, endometeiose, pneumonia bacteriana ou viral e ensaios agudos de dor e inflamação. Atualmente, atendendo as regras dos 3Rs tem migrado para modelos in vitro e validação de novas plataformas para ensaios in vitro",,,,,,,,,
4965,Laboratório de Teatro de Formas Animadas - UnB,LATA - UnB,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"O Laboratório de Teatro de Formas Animadas (LATA) é um espaço referencial de pesquisa, formação, criação e extensão na área do teatro de animação. Foi criado em 2004 e ocupa um espaço físico de cerca de 25m2 no qual são construídos e armazenados materiais desenvolvidos nas aulas e nas encenações (bonecos, objetos de cena, cenários) e um pequeno acervo de vídeos, livros e textos avulsos sobre este campo de conhecimento",,,,,,,,,
4974,Laboratório de Atividades e Recursos Terapêuticos,LabART,Universidade de Brasília,UNB,,Brasília,DF,,,,,,,,,,,0,,,,,"O Laboratório foi criado com a proposta de permear o ensino-aprendizagem do corpo discente por meio de estratégias pedagógicas respaldadas proporcionalmente na tríade ensino-pesquisa-extensão, que possibilitam o exercício da prática terapêutica e assistencial, desenvolvam o raciocínio crítico e reflexivo e, sobretudo, traduzam o cotidiano de uma assistência de qualidade e respeite os preceitos de segurança individual e coletiva.",,,,,,,,,
4997,Laboratório de Imunologia da Relação Materno-infantil,LIRMI,Universidade Federal de Mato Grosso,UFMT,,Barra do Garças,MT,,,,,,,,,,,0,,,,,O LIRMI desenvolve atividades de pesquisa e ensino na área de imunologia com ênfase na saúde materno-infantil.,,,,,,,,,
4998,Laboratório de Imunomodulação,LABIM,Universidade Federal de Mato Grosso,UFMT,,Barra do Garças,MT,,,,,,,,,,,0,,,,,"O laboratório desenvolve atividades de pesquisa e ensino com ênfase na área de imunologia aplicada à biotecnologia, voltadas para aspectos cronobiológicos e patológicos.",,,,,,,,,
5003,Laboratório de Microhidrodinâmica e Escoamento em Meios Porosos,LMMP,Pontifícia Universidade Católica do Rio de Janeiro,PUC-RIO,,Rio de Janeiro,RJ,,,,,,,,,,,0,,,,,"O LMMP é um laboratório do Depto. de Engenharia Mecânica da PUC-Rio, focado em pesquisa fundamental e aplicada na área de escoamentos complexos com superfícies livres em microescala. As pesquisas aplicadas possuem grande impacto em quatro áreas principais: processos de revestimento de substratos, microencapsulação, escoamento em meios porosos e recuperação avançada de petróleo, e formação e estabilidade de emulsões. Combinamos ferramentas teóricas, numéricas e experimentais em nossas análises.",,,,,,,,,
5012,Laboratórios Integrados de Pesquisas Químicas,LIPEQ,Universidade Federal de Mato Grosso,UFMT,,Sinop,MT,,,,,,,,,,,1,,,,,"Conjunto de cinco laboratórios multiusuários que atuam em pesquisas na área de produtos naturais, bioquímica, química ambiental e biocombustíveis.",,,,,,,,,
5016,Laboratório de Pesquisa em Materiais Odontológicos,LMOD,Universidade Estadual Paulista Júlio de Mesquita Filho,UNESP,,São José dos Campos,SP,,,,,,,,,,,0,,,,,Laboratório de caracterização e ensaio de materiais dentários e próteses dentárias.,,,,,,,,,
5021,Laboratório de Agentes de Software,LAS,Pontifícia Universidade Católica do Paraná,PUC-PR,,Curitiba,PR,,,,,,,,,,,0,,,,,"Estudo de técnicas de modelagem conceitual de sistemas computacionais, técnicas de representação de conhecimento e arquiteturas de sistemas computacionais. As principais técnicas de modelagem de interesse baseiam-se em agentes e agentes adaptativos. As aplicações desenvolvidas envolvem mecanismos de adaptação de modelos com aprendizagem de máquina e raciocínio baseado em casos.",,,,,,,,,
5022,Núcleo de Inovação Restauração de Ecossistemas Amazônicos,Viveiro Ecoporé,Ação Ecológica Guaporé,Ecoporé,,Rolim de Moura,RO,,,,,,,,,,,0,,,,,"Localizado em Rolim de Moura, desde 2007 desenvolve ações de produção e entrega de mudas florestais nativas. O espaço serve como campo de estágio para estudantes de graduação, pós-graduação e ensino técnico, especialmente nas pesquisas de Iniciação Científica, mestrado e doutorado sobre a restauração ecológica, implantação de sistemas produtivos sustentáveis, conservação de ecossistemas e apoio e representação em políticas públicas socioambientais vinculadas a esses temas.",,,,,,,,,
5027,Laboratório de Difração de Raios X,DRX,Instituto Militar de Engenharia,IME,,Rio de Janeiro,RJ,,,,,,,,,,,1,,,,,"Existem dois difratômetros  da Panalytical um MPD e outro MRD que permite realizarmos análise de fase qualitativa e quantitativa, textura cristalográfica, tensão residual, medida de parâmetro de rede com precisão.",,,,,,,,,
5030,Laboratório de Estudos da Sistemática e Evolução de Plantas Neotropicais,SISVEG,Universidade Estadual Paulista Júlio de Mesquita Filho,UNESP,,Assis,SP,,,,,,,,,,,0,,,,,"O Laboratório de Sistemática Vegetal da UNESP, Câmpus de Assis, tem como principais atividades o estudo da sistemática e evolução das espermatófitas, com ênfase em grupos neotropicais. O Herbário Assisense (HASSI) está vinculado ao laboratório e apresenta cerca 4.000 amostras.",,,,,,,,,
5031,Laboratório de Pesquisa Julio Lopes Sequeira,FMVZ,Universidade Estadual Paulista Júlio de Mesquita Filho,UNESP,,Botucatu,SP,,,,,,,,,,,0,,,,,"Laboratório de pesquisa obtido pelo Prof. Dr. Julio Lopes Sequeira com ênfase em processamento histopatológico, citopatologia e imuno-histoquímica.",,,,,,,,,
5035,Laboratório de Microscopia de Ilha Solteira,LaMIS,Universidade Estadual Paulista Júlio de Mesquita Filho,UNESP,,Ilha Solteira,SP,,,,,,,,,,,0,,,,,"Laboratório dedicado a análise morfológica e química de materiais por meio do: Microscópio Eletrônico Digital de Varredura - MEV, marca Zeiss, modelo EVO-LS15, que opera em pressão variável e em modos alto vácuo, baixo vácuo e ambiental, com detectores de elétrons secundários e retro-espalhados. Contém ainda sistemas acoplados de Microanálise por Energia dispersiva de Raios-X (EDS) e de Difração de Elétrons Retroespalhados (EBSC); e do Microscópio de Força Atômica.",,,,,,,,,
5040,Laboratório de Análises Biomoleculares Multiusuários,LABMulti,Universidade Estadual Paulista Júlio de Mesquita Filho,UNESP,,Araraquara,SP,,,,,,,,,,,1,,,,,"O LABMulti (Laboratório de Análises Biomoleculares) - Multiusuários está localizado no departamento de Ciências Biológicas Unesp-FCFAr e é coordenado pelo prof. Sandro Roberto Valentini

Possui equipamentos e serviços técnicos em biologia molecular disponíveis para funcionários, alunos e pesquisadores de instituições de ensino e pesquisa. Site do laboratório:",,,,,,,,,
5050,Laboratório de Química,LQ,Instituto Federal do Paraná,IFPR,,Cascavel,PR,,,,,,,,,,,0,,,,,"Laboratório utilizado para atender os alunos do ensino Médio, Médio técnico em Análises Químicas e Licenciatura em Química na pesquisa e em aulas práticas.",,,,,,,,,
5051,Laboratório de Biologia,LB,Instituto Federal do Paraná,IFPR,,Cascavel,PR,,,,,,,,,,,0,,,,,"Laboratório utilizado para atender os alunos do ensino Médio, Médio técnico em Análises Químicas e Licenciatura em Química na pesquisa e em aulas práticas.",,,,,,,,,
5052,"Laboratório de Ensino, Ciência e Tecnologia",LECT,Instituto Federal do Paraná,IFPR,,Cascavel,PR,,,,,,,,,,,0,,,,,Laboratório utilizado como apoio nas aulas práticas e no desenvolvimento de pesquisas.,,,,,,,,,
5053,Laboratório de Usinagem CNC,TCO-LabCNC,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"Laboratório com softwares CAD/CAM, centro de usinagem e torno CNC.",,,,,,,,,
5055,Laboratório de Soldagem,TCO-LabSoldagem,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,Este laboratório é composto pelos equipamentos de soldagem mig/mag; - equipamentos de soldagem tig (corrente alternada/contínua); - equipamentos de soldagem eletrodo revestido; - equipamentos de soldagem/corte oxiacetileno; - equipamento de corte a plasma.,,,,,,,,,
5056,Laboratório de Materiais do Ifsuldeminas,TCO-LabMateriais,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,O laboratório de materiais possui capacidade para realização de análise  dos materiais pela realização de procedimentos metalográficos em amostras com vistas a observação da microestrutura via microscopia ótica.,,,,,,,,,
5064,Laboratório Maker,TCO-LabMaker,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"O Espaço Maker tem ganhado cada vez mais destaque em grandes empresas, startups e instituições de ensino. Esse ambiente permite que qualquer pessoa possa criar, experimentar e compartilhar soluções, mesmo sem conhecimento prévio.",,,,,,,,,
5065,Laboratório de Ensaios Mecânicos,TCO-LabEnsaios,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"Neste laboratório é possível realizar testes de tração, compressão, fadiga e vibração sendo somente este último para fins didáticos.",,,,,,,,,
5069,Laboratório de Automação e Energia,TCO-LabAutomação,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"O laboratório trabalha com controladores lógicos programáveis, inversores de frequência, interfaces homem máquina, motores de indução trifásicos, bancadas didáticas de simulação de seleção e fluídos, programação de robô manipulador. Além de propiciar realização de pesquisa aplicada na área elétrica de partida de motores de corrente alternada e contínua.",,,,,,,,,
5074,Laboratório de Biologia,TCO-LabBio,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"O Laboratório de Biologia permite ao aluno a análises biológicas por meio de microscopia para alunos do ensino integrado. Possibilitando ensino, pesquisa e extensão.",,,,,,,,,
5075,Laboratório de Química,TCO-LabQuímica,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"O Laboratório de Química permite ao aluno a análises químicas  por meio de equipamentos como vidrarias, estufas, entre outros equipamentos voltados para alunos do ensino integrado. Possibilitando ensino, pesquisa e extensão.",,,,,,,,,
5076,Laboratório de Física,TCO-LabFísica,"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais",IFSULDEMINAS,,Três Corações,MG,,,,,,,,,,,0,,,,,"O Laboratório de Física permite ao aluno a análises e experimentos por meio de equipamentos que demonstram e medem de forma prática os fenômenos físicos para alunos do ensino integrado. Possibilitando ensino, pesquisa e extensão.",,,,,,,,,
